# timestamp_format: EPOCH_MILLIS
# Created at: Sat Aug 16 19:50:19 2025
 
received_at,protocol,msg_type,source,raw_data
1755366636149,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265625300"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.133Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265625300""}},{""path"":""navigation.speedOverGround"",""value"":1.337555894403049},{""path"":""navigation.courseOverGroundTrue"",""value"":1.984439359970659},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.795696666666666,""latitude"":57.615965}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636149,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265643590"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.134Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265643590""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.922043333333333,""latitude"":57.54953166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636149,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265690780"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.135Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265690780""}},{""path"":""navigation.speedOverGround"",""value"":3.1895563635765014},{""path"":""navigation.courseOverGroundTrue"",""value"":2.4888395139121893},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.688071666666668,""latitude"":57.789968333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636149,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:304783000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.135Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""304783000""}},{""path"":""navigation.speedOverGround"",""value"":5.916112609859639},{""path"":""navigation.courseOverGroundTrue"",""value"":1.4137166944382002},{""path"":""navigation.headingTrue"",""value"":1.396263401914272},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.899166666666666,""latitude"":57.7805}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636154,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219437000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.136Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219437000""}},{""path"":""navigation.speedOverGround"",""value"":11.214891729994795},{""path"":""navigation.courseOverGroundTrue"",""value"":4.637339823607775},{""path"":""navigation.headingTrue"",""value"":4.6774823964128105},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.670466666666666,""latitude"":57.958103333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636154,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265550210"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.137Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265550210""}},{""path"":""navigation.speedOverGround"",""value"":0.051444457477040344},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.69375,""latitude"":57.602653333333336}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636170,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266203000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.138Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266203000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0.022689280281106918},{""path"":""navigation.headingTrue"",""value"":5.358160804846018},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.667873333333333,""latitude"":57.579413333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636170,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265001100"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.139Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265001100""}},{""path"":""navigation.speedOverGround"",""value"":3.395334193484662},{""path"":""navigation.courseOverGroundTrue"",""value"":1.4224433407001644},{""path"":""navigation.headingTrue"",""value"":1.3788101093903435},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.880596666666667,""latitude"":57.607935}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636172,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266460000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.140Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266460000""}},{""path"":""navigation.speedOverGround"",""value"":5.195890205181074},{""path"":""navigation.courseOverGroundTrue"",""value"":4.19751685200478},{""path"":""navigation.headingTrue"",""value"":4.188790205742816},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":8.674043333333334,""latitude"":57.281465}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636172,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265547260"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.141Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265547260""}},{""path"":""navigation.speedOverGround"",""value"":0.051444457477040344},{""path"":""navigation.courseOverGroundTrue"",""value"":1.3561208291092366},{""path"":""navigation.headingTrue"",""value"":3.4906585047856797},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.792763333333333,""latitude"":57.650841666666665}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636183,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219015153"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.142Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219015153""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":2.935643802524756},{""path"":""navigation.headingTrue"",""value"":5.550147022609231},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.617401666666666,""latitude"":57.773093333333335}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636183,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:259196000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.143Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""259196000""}},{""path"":""navigation.speedOverGround"",""value"":4.835779002841792},{""path"":""navigation.courseOverGroundTrue"",""value"":1.361356816866415},{""path"":""navigation.headingTrue"",""value"":1.4137166944382002},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.628378333333334,""latitude"":57.92399}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636183,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:258092000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.144Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""258092000""}},{""path"":""navigation.speedOverGround"",""value"":12.449558709443762},{""path"":""navigation.courseOverGroundTrue"",""value"":3.3213615673035743},{""path"":""navigation.headingTrue"",""value"":3.3510321645942525},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.981283333333334,""latitude"":58.101153333333336}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219709000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.145Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219709000""}},{""path"":""navigation.speedOverGround"",""value"":1.49188926683417},{""path"":""navigation.courseOverGroundTrue"",""value"":4.293509960886386},{""path"":""navigation.headingTrue"",""value"":4.310963253410314},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.968011666666667,""latitude"":57.764895}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265057720"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.146Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265057720""}},{""path"":""navigation.speedOverGround"",""value"":2.0577782990816136},{""path"":""navigation.courseOverGroundTrue"",""value"":0.9215338452634194},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.824438333333333,""latitude"":57.6468}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:256759000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.147Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""256759000""}},{""path"":""navigation.speedOverGround"",""value"":0.15433337243112102},{""path"":""navigation.courseOverGroundTrue"",""value"":1.895427568098624},{""path"":""navigation.headingTrue"",""value"":3.944444110407818},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.699703333333334,""latitude"":57.689501666666665}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266145000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.147Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266145000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0.21467549804431932},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.67225,""latitude"":57.732616666666665}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:258065000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.148Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""258065000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.372123438865161},{""path"":""navigation.headingTrue"",""value"":1.972222055203909},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.416695,""latitude"":58.87028333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219019067"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.149Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219019067""}},{""path"":""navigation.speedOverGround"",""value"":4.938667917795873},{""path"":""navigation.courseOverGroundTrue"",""value"":3.0543261916874695},{""path"":""navigation.headingTrue"",""value"":3.071779484211398},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.635096666666668,""latitude"":57.563203333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265012090"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.150Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265012090""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.749114557382014},{""path"":""navigation.headingTrue"",""value"":4.258603375838529},{""path"":""navigation.state"",""value"":""moored""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.88658,""latitude"":57.68577}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:230690000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.151Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""230690000""}},{""path"":""navigation.speedOverGround"",""value"":5.916112609859639},{""path"":""navigation.courseOverGroundTrue"",""value"":1.644100155754055},{""path"":""navigation.headingTrue"",""value"":1.6580627897731979},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.79549,""latitude"":57.80078}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265624900"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.152Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265624900""}},{""path"":""navigation.speedOverGround"",""value"":6.687779472015245},{""path"":""navigation.courseOverGroundTrue"",""value"":5.066690819696414},{""path"":""navigation.headingTrue"",""value"":4.974188369319593},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.947863333333334,""latitude"":57.847121666666666}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636184,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:255806370"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.153Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""255806370""}},{""path"":""navigation.speedOverGround"",""value"":8.025335366418293},{""path"":""navigation.courseOverGroundTrue"",""value"":2.8029987793429005},{""path"":""navigation.headingTrue"",""value"":2.809980096352472},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.425981666666667,""latitude"":57.59115166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:636022047"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.154Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""636022047""}},{""path"":""navigation.speedOverGround"",""value"":6.8421128444463655},{""path"":""navigation.courseOverGroundTrue"",""value"":1.123992038540989},{""path"":""navigation.headingTrue"",""value"":1.134464014055346},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.260865,""latitude"":57.65023333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266274000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.155Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266274000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":6.049311188793583},{""path"":""navigation.headingTrue"",""value"":3.2288591169267535},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.648498333333333,""latitude"":57.681963333333336}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265547270"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.156Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265547270""}},{""path"":""navigation.speedOverGround"",""value"":0.051444457477040344},{""path"":""navigation.courseOverGroundTrue"",""value"":5.612978875695373},{""path"":""navigation.headingTrue"",""value"":4.206243498266744},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.842796666666667,""latitude"":57.661525}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265527920"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.157Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265527920""}},{""path"":""navigation.speedOverGround"",""value"":4.784334545364752},{""path"":""navigation.courseOverGroundTrue"",""value"":5.810201081215763},{""path"":""navigation.headingTrue"",""value"":5.794493117944228},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.633181666666667,""latitude"":57.75444}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265068090"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.158Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265068090""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0.17278759598689114},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.979958333333334,""latitude"":57.720495}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219948000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.159Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219948000""}},{""path"":""navigation.speedOverGround"",""value"":1.1832225219719277},{""path"":""navigation.courseOverGroundTrue"",""value"":3.581415625910107},{""path"":""navigation.headingTrue"",""value"":3.8397243552642477},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.177446666666667,""latitude"":58.11830833333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265671520"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.159Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265671520""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.state"",""value"":""not under command""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.791835,""latitude"":57.597725}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:244042489"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.160Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""244042489""}},{""path"":"""",""value"":{""name"":""COMPAEN""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265585590"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.161Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265585590""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":0.23387411982064055},{""path"":""navigation.headingTrue"",""value"":1.6580627897731979},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.871818333333334,""latitude"":57.682156666666664}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366636185,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265603560"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:36.162Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265603560""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":4.790928797818346},{""path"":""navigation.headingTrue"",""value"":4.3284165459342425},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.870483333333333,""latitude"":57.68170166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
